"Gene","padj_1","p_value_1","lfcSE.x","stat.x","log2FC_1","baseMean.x","Symbol.x","Description.x","Synonyms.x","GeneType.x","EnsemblGeneID.x","Status.x","ChrAcc.x","ChrStart.x","ChrStop.x","Orientation.x","Length.x","GOFunctionID.x","GOProcessID.x","GOComponentID.x","GOFunction.x","GOProcess.x","GOComponent.x","padj_2","p_value_2","lfcSE.y","stat.y","log2FC_2","baseMean.y","Symbol.y","Description.y","Synonyms.y","GeneType.y","EnsemblGeneID.y","Status.y","ChrAcc.y","ChrStart.y","ChrStop.y","Orientation.y","Length.y","GOFunctionID.y","GOProcessID.y","GOComponentID.y","GOFunction.y","GOProcess.y","GOComponent.y","Regulation"
259266,0.000201,6.64e-06,0.2447,-4.505045,-1.1022605,63.26,"ASPM","assembly factor for spindle microtubules","ASP|Calmbp1|MCPH5","protein-coding","ENSG00000066279","active","NC_000001.11","197084127","197146694","negative",10888,"GO:0005516","GO:0001764///GO:0002052///GO:0007051///GO:0007283///GO:0008356///GO:0008584///GO:0021873///GO:0021987///GO:0045665///GO:0045769///GO:0048477///GO:0048589///GO:0051445///GO:0051653///GO:0051661///GO:0090263///GO:0090306///GO:0097150","GO:0005634///GO:0005737///GO:0005813///GO:0016324///GO:0030496///GO:0036449///GO:0072687///GO:0097431","calmodulin binding","neuron migration///positive regulation of neuroblast proliferation///spindle organization///spermatogenesis///asymmetric cell division///male gonad development///forebrain neuroblast division///cerebral cortex development///negative regulation of neuron differentiation///negative regulation of asymmetric cell division///oogenesis///developmental growth///regulation of meiotic cell cycle///spindle localization///maintenance of centrosome location///positive regulation of canonical Wnt signaling pathway///meiotic spindle assembly///neuronal stem cell population maintenance","nucleus///cytoplasm///centrosome///apical plasma membrane///midbody///microtubule minus-end///meiotic spindle///mitotic spindle pole",0.73572447,0.478,0.323,-0.7098654,-0.2293136,23.99,"ASPM","assembly factor for spindle microtubules","ASP|Calmbp1|MCPH5","protein-coding","ENSG00000066279","active","NC_000001.11","197084127","197146694","negative",10888,"GO:0005516","GO:0001764///GO:0002052///GO:0007051///GO:0007283///GO:0008356///GO:0008584///GO:0021873///GO:0021987///GO:0045665///GO:0045769///GO:0048477///GO:0048589///GO:0051445///GO:0051653///GO:0051661///GO:0090263///GO:0090306///GO:0097150","GO:0005634///GO:0005737///GO:0005813///GO:0016324///GO:0030496///GO:0036449///GO:0072687///GO:0097431","calmodulin binding","neuron migration///positive regulation of neuroblast proliferation///spindle organization///spermatogenesis///asymmetric cell division///male gonad development///forebrain neuroblast division///cerebral cortex development///negative regulation of neuron differentiation///negative regulation of asymmetric cell division///oogenesis///developmental growth///regulation of meiotic cell cycle///spindle localization///maintenance of centrosome location///positive regulation of canonical Wnt signaling pathway///meiotic spindle assembly///neuronal stem cell population maintenance","nucleus///cytoplasm///centrosome///apical plasma membrane///midbody///microtubule minus-end///meiotic spindle///mitotic spindle pole","Downregulated"
283120,0.0176,0.00302,0.4354,-2.96596,-1.2914935,11.08,"H19","H19 imprinted maternally expressed transcript","ASM|ASM1|BWS|D11S813E|LINC00008|MIR675HG|NCRNA00008|WT2","ncRNA","ENSG00000130600","active","NC_000011.10","1995176","2001466","negative",2597,"","GO:0035196///GO:0051897///GO:0098586///GO:1900017///GO:1901670///GO:1903428///GO:1903945///GO:2001170","","","miRNA processing///positive regulation of protein kinase B signaling///cellular response to virus///positive regulation of cytokine production involved in inflammatory response///negative regulation of superoxide dismutase activity///positive regulation of reactive oxygen species biosynthetic process///positive regulation of hepatocyte apoptotic process///negative regulation of ATP biosynthetic process","",0.01025738,0.000145,0.4423,-3.7995873,-1.680568,19.63,"H19","H19 imprinted maternally expressed transcript","ASM|ASM1|BWS|D11S813E|LINC00008|MIR675HG|NCRNA00008|WT2","ncRNA","ENSG00000130600","active","NC_000011.10","1995176","2001466","negative",2597,"","GO:0035196///GO:0051897///GO:0098586///GO:1900017///GO:1901670///GO:1903428///GO:1903945///GO:2001170","","","miRNA processing///positive regulation of protein kinase B signaling///cellular response to virus///positive regulation of cytokine production involved in inflammatory response///negative regulation of superoxide dismutase activity///positive regulation of reactive oxygen species biosynthetic process///positive regulation of hepatocyte apoptotic process///negative regulation of ATP biosynthetic process","","Downregulated"
283131,0.0422,0.01,0.5179,-2.5742,-1.3332432,21250.37,"NEAT1","nuclear paraspeckle assembly transcript 1","LINC00084|NCRNA00084|TP53LC15|TncRNA|VINC","ncRNA","ENSG00000245532","active","NC_000011.10","65422798","65445540","positive",22743,"GO:0005515///GO:0035198///GO:1905172","GO:0035195///GO:0050729///GO:0060965///GO:1901647","GO:0016442///GO:0042382","protein binding///miRNA binding///RISC complex binding","miRNA-mediated gene silencing///positive regulation of inflammatory response///negative regulation of miRNA-mediated gene silencing///positive regulation of synoviocyte proliferation","RISC complex///paraspeckles",0.00093197,2.18e-06,0.2592,4.7360622,1.2275423,24653.69,"NEAT1","nuclear paraspeckle assembly transcript 1","LINC00084|NCRNA00084|TP53LC15|TncRNA|VINC","ncRNA","ENSG00000245532","active","NC_000011.10","65422798","65445540","positive",22743,"GO:0005515///GO:0035198///GO:1905172","GO:0035195///GO:0050729///GO:0060965///GO:1901647","GO:0016442///GO:0042382","protein binding///miRNA binding///RISC complex binding","miRNA-mediated gene silencing///positive regulation of inflammatory response///negative regulation of miRNA-mediated gene silencing///positive regulation of synoviocyte proliferation","RISC complex///paraspeckles","Downregulated"
285888,0.000815,4.36e-05,0.3511,-4.087681,-1.4353757,22.05,"CNPY1","canopy FGF signaling regulator 1","","protein-coding","ENSG00000146910","active","NC_000007.14","155501129","155570746","negative",4116,"","","GO:0005783","","","endoplasmic reticulum",0.67535685,0.401,0.3943,-0.8406522,-0.3314651,15.69,"CNPY1","canopy FGF signaling regulator 1","","protein-coding","ENSG00000146910","active","NC_000007.14","155501129","155570746","negative",4116,"","","GO:0005783","","","endoplasmic reticulum","Downregulated"
285961,0.00283,0.000233,0.3232,-3.679955,-1.1892384,10.98,"SEPTIN7P9","septin 7 pseudogene 9","CDC10L|SEPT7L|SEPT7P9|bA291L22.2","pseudo","ENSG00000291056","active","NC_000010.11","38383023","38402927","negative",793,"","","","","","",0.83329603,0.642,0.213,-0.4645711,-0.0989675,15.74,"SEPTIN7P9","septin 7 pseudogene 9","CDC10L|SEPT7L|SEPT7P9|bA291L22.2","pseudo","ENSG00000291056","active","NC_000010.11","38383023","38402927","negative",793,"","","","","","","Downregulated"
286464,0.0054,0.000576,0.3268,-3.442875,-1.1252405,85.27,"CFAP47","cilia and flagella associated protein 47","CHDC2|CXorf22|CXorf30|CXorf59|SPGF52|SPGFX3","protein-coding","ENSG00000165164","active","NC_000023.11","35919734","36385317","positive",11173,"GO:0005515","GO:0007288///GO:0060271","GO:0005737///GO:0005856///GO:0005929///GO:0097224","protein binding","sperm axoneme assembly///cilium assembly","cytoplasm///cytoskeleton///cilium///sperm connecting piece",0.4265771,0.156,0.2957,1.4185781,0.4194694,44.45,"CFAP47","cilia and flagella associated protein 47","CHDC2|CXorf22|CXorf30|CXorf59|SPGF52|SPGFX3","protein-coding","ENSG00000165164","active","NC_000023.11","35919734","36385317","positive",11173,"GO:0005515","GO:0007288///GO:0060271","GO:0005737///GO:0005856///GO:0005929///GO:0097224","protein binding","sperm axoneme assembly///cilium assembly","cytoplasm///cytoskeleton///cilium///sperm connecting piece","Downregulated"
387700,0.00364,0.000329,0.4608,-3.590945,-1.6545528,16.41,"SLC16A12","solute carrier family 16 member 12","CJMG|CRT2|CTRCT47|MCT12","protein-coding","ENSG00000152779","active","NC_000010.11","89430299","89536029","negative",7875,"GO:0005308///GO:0005515///GO:0008028///GO:0015292///GO:0015293","GO:0015718///GO:0015881///GO:0046449///GO:0150104","GO:0005886///GO:0016020///GO:0016323","creatine transmembrane transporter activity///protein binding///monocarboxylic acid transmembrane transporter activity///uniporter activity///symporter activity","monocarboxylic acid transport///creatine transmembrane transport///creatinine metabolic process///transport across blood-brain barrier","plasma membrane///membrane///basolateral plasma membrane",0.45487646,0.177,0.4403,1.3506042,0.5946076,27.71,"SLC16A12","solute carrier family 16 member 12","CJMG|CRT2|CTRCT47|MCT12","protein-coding","ENSG00000152779","active","NC_000010.11","89430299","89536029","negative",7875,"GO:0005308///GO:0005515///GO:0008028///GO:0015292///GO:0015293","GO:0015718///GO:0015881///GO:0046449///GO:0150104","GO:0005886///GO:0016020///GO:0016323","creatine transmembrane transporter activity///protein binding///monocarboxylic acid transmembrane transporter activity///uniporter activity///symporter activity","monocarboxylic acid transport///creatine transmembrane transport///creatinine metabolic process///transport across blood-brain barrier","plasma membrane///membrane///basolateral plasma membrane","Downregulated"
388514,0.073,0.0215,0.5827,-2.299321,-1.3397833,20.6,"CYP4F24P","cytochrome P450 family 4 subfamily F member 24, pseudogene","","pseudo","","active","NC_000019.10","15759334","15779988","negative",2470,"","","","","","",0.8958197,0.76,0.4855,0.3049572,0.1480671,32.24,"CYP4F24P","cytochrome P450 family 4 subfamily F member 24, pseudogene","","pseudo","","active","NC_000019.10","15759334","15779988","negative",2470,"","","","","","","Downregulated"
390937,0.0384,0.00882,0.4889,-2.618937,-1.280401,18.18,"ERFL","ETS repressor factor like","erfl1","protein-coding","ENSG00000268041","active","NC_000019.10","41907549","41928721","negative",2497,"GO:0000981///GO:0043565","GO:0006357///GO:0030154","GO:0005634","DNA-binding transcription factor activity, RNA polymerase II-specific///sequence-specific DNA binding","regulation of transcription by RNA polymerase II///cell differentiation","nucleus",0.9526004,0.887,0.3288,0.1417294,0.0466034,33.38,"ERFL","ETS repressor factor like","erfl1","protein-coding","ENSG00000268041","active","NC_000019.10","41907549","41928721","negative",2497,"GO:0000981///GO:0043565","GO:0006357///GO:0030154","GO:0005634","DNA-binding transcription factor activity, RNA polymerase II-specific///sequence-specific DNA binding","regulation of transcription by RNA polymerase II///cell differentiation","nucleus","Downregulated"
391267,0.072,0.0211,0.5649,-2.305902,-1.3026911,22.72,"ANKRD20A11P","ankyrin repeat domain 20 family member A11, pseudogene","C21orf81","pseudo","ENSG00000291280","active","NC_000021.9","13943769","13980444","negative",1095,"","","","","","",0.394301,0.132,0.5895,-1.5057298,-0.8875602,39.14,"ANKRD20A11P","ankyrin repeat domain 20 family member A11, pseudogene","C21orf81","pseudo","ENSG00000291280","active","NC_000021.9","13943769","13980444","negative",1095,"","","","","","","Downregulated"
407975,0.00184,0.000131,0.3293,-3.824959,-1.2595428,15.65,"MIR17HG","miR-17-92a-1 cluster host gene","C13orf25|FGLDS2|LINC00048|MIHG1|MIRH1|MIRHG1|NCRNA00048|miR-17-92","ncRNA","ENSG00000215417","active","NC_000013.11","91347820","91354575","positive",5018,"","GO:0001782///GO:0002903///GO:0003151///GO:0003215///GO:0014739///GO:0035195///GO:0045577///GO:0050864///GO:0060044///GO:0060045///GO:0060412///GO:0060437","GO:0016442","","B cell homeostasis///negative regulation of B cell apoptotic process///outflow tract morphogenesis///cardiac right ventricle morphogenesis///positive regulation of muscle hyperplasia///miRNA-mediated gene silencing///regulation of B cell differentiation///regulation of B cell activation///negative regulation of cardiac muscle cell proliferation///positive regulation of cardiac muscle cell proliferation///ventricular septum morphogenesis///lung growth","RISC complex",0.81963231,0.613,0.2808,0.5059475,0.1420897,15.47,"MIR17HG","miR-17-92a-1 cluster host gene","C13orf25|FGLDS2|LINC00048|MIHG1|MIRH1|MIRHG1|NCRNA00048|miR-17-92","ncRNA","ENSG00000215417","active","NC_000013.11","91347820","91354575","positive",5018,"","GO:0001782///GO:0002903///GO:0003151///GO:0003215///GO:0014739///GO:0035195///GO:0045577///GO:0050864///GO:0060044///GO:0060045///GO:0060412///GO:0060437","GO:0016442","","B cell homeostasis///negative regulation of B cell apoptotic process///outflow tract morphogenesis///cardiac right ventricle morphogenesis///positive regulation of muscle hyperplasia///miRNA-mediated gene silencing///regulation of B cell differentiation///regulation of B cell activation///negative regulation of cardiac muscle cell proliferation///positive regulation of cardiac muscle cell proliferation///ventricular septum morphogenesis///lung growth","RISC complex","Downregulated"
440292,0.0293,0.00609,0.4702,-2.742893,-1.2898249,13.94,"COMMD4P1","COMM domain containing 4 pseudogene 1","","pseudo","","active","NC_000015.10","77938221","77944561","negative",3707,"","","","","","",0.96520017,0.922,0.3153,0.0975706,0.0307618,36.67,"COMMD4P1","COMM domain containing 4 pseudogene 1","","pseudo","","active","NC_000015.10","77938221","77944561","negative",3707,"","","","","","","Downregulated"
440836,0.0591,0.016,0.4784,-2.40848,-1.1523116,19.47,"ODF3B","outer dense fiber of sperm tails 3B","FAP123|ODF3L3","protein-coding","ENSG00000177989","active","NC_000022.11","50530409","50532579","negative",970,"GO:0005515","","GO:0005856","protein binding","","cytoskeleton",0.44698419,0.171,0.3143,-1.368839,-0.4302533,54,"ODF3B","outer dense fiber of sperm tails 3B","FAP123|ODF3L3","protein-coding","ENSG00000177989","active","NC_000022.11","50530409","50532579","negative",970,"GO:0005515","","GO:0005856","protein binding","","cytoskeleton","Downregulated"
641364,0.000695,3.51e-05,0.2813,-4.13729,-1.1640144,192.78,"SLC7A11-AS1","SLC7A11 antisense RNA 1","","ncRNA","ENSG00000250033","active","NC_000004.12","138089014","138178177","positive",4654,"","","","","","",0.34049397,0.098,0.3574,1.654425,0.5913499,100.65,"SLC7A11-AS1","SLC7A11 antisense RNA 1","","ncRNA","ENSG00000250033","active","NC_000004.12","138089014","138178177","positive",4654,"","","","","","","Downregulated"
641700,0.00076,3.96e-05,0.3321,-4.109619,-1.3649543,21.09,"ECSCR","endothelial cell surface expressed chemotaxis and apoptosis regulator","ARIA|ECSM2","protein-coding","ENSG00000249751","active","NC_000005.10","139448560","139462743","negative",1140,"GO:0005515","GO:0001525///GO:0006915///GO:0006935///GO:0016525///GO:0030154///GO:1901800///GO:2000353","GO:0005654///GO:0005829///GO:0005886///GO:0043231","protein binding","angiogenesis///apoptotic process///chemotaxis///negative regulation of angiogenesis///cell differentiation///positive regulation of proteasomal protein catabolic process///positive regulation of endothelial cell apoptotic process","nucleoplasm///cytosol///plasma membrane///intracellular membrane-bounded organelle",0.35094257,0.105,0.3032,-1.619183,-0.4908694,36.17,"ECSCR","endothelial cell surface expressed chemotaxis and apoptosis regulator","ARIA|ECSM2","protein-coding","ENSG00000249751","active","NC_000005.10","139448560","139462743","negative",1140,"GO:0005515","GO:0001525///GO:0006915///GO:0006935///GO:0016525///GO:0030154///GO:1901800///GO:2000353","GO:0005654///GO:0005829///GO:0005886///GO:0043231","protein binding","angiogenesis///apoptotic process///chemotaxis///negative regulation of angiogenesis///cell differentiation///positive regulation of proteasomal protein catabolic process///positive regulation of endothelial cell apoptotic process","nucleoplasm///cytosol///plasma membrane///intracellular membrane-bounded organelle","Downregulated"
654463,0.00594,0.000661,0.5078,-3.405064,-1.7289394,53.94,"FER1L6","fer-1 like family member 6","C8ORFK23","protein-coding","ENSG00000214814","active","NC_000008.11","123851987","124120061","positive",8126,"GO:0046872","GO:0007009///GO:0009617","GO:0016020","metal ion binding","plasma membrane organization///response to bacterium","membrane",0.49475486,0.21,0.2841,-1.2534973,-0.3561228,19.2,"FER1L6","fer-1 like family member 6","C8ORFK23","protein-coding","ENSG00000214814","active","NC_000008.11","123851987","124120061","positive",8126,"GO:0046872","GO:0007009///GO:0009617","GO:0016020","metal ion binding","plasma membrane organization///response to bacterium","membrane","Downregulated"
